CustomerID,State,CLV,Response,Coverage,Education,EffectiveToDate,EmploymentStatus,Gender,Income
HB99061,Arizona,5352.18703,No,Extended,High School or Below,2/2/2011,Employed,F,97742
HQ82089,Arizona,11880.96623,No,Premium,High School or Below,1/23/2011,Unemployed,F,0
JN72184,Oregon,2557.094323,No,Basic,College,2/18/2011,Unemployed,M,0
WQ46946,California,7914.82311,No,Extended,College,2/9/2011,Employed,F,77153
WJ44028,California,9840.082616,No,Extended,Master,1/23/2011,Employed,M,94590
WH77063,Arizona,4351.550504,No,Premium,High School or Below,2/9/2011,Employed,F,74163
FI13966,Oregon,22207.82615,No,Premium,High School or Below,1/3/2011,Employed,F,40450
AQ46199,Oregon,4825.258632,No,Basic,High School or Below,1/7/2011,Unemployed,M,0
WV69362,Arizona,6947.838781,No,Extended,High School or Below,2/23/2011,Unemployed,F,0
RJ90816,California,3344.809462,No,Extended,College,2/14/2011,Employed,F,33243
NH19236,Arizona,2357.503128,No,Basic,Master,2/23/2011,Unemployed,M,0
VW88911,Oregon,35944.71048,No,Premium,High School or Below,2/13/2011,Unemployed,M,
NV14535,Nevada,10408.96865,Yes,Basic,High School or Below,2/18/2011,Retired,M,20228
BM66931,Arizona,4048.16129,No,Basic,High School or Below,2/5/2011,Employed,F,92801
JW24035,Oregon,6852.001946,No,Basic,College,1/13/2011,Unemployed,M,0
PG82270,California,2903.024168,No,Basic,College,2/9/2011,Employed,M,36845
RW65101,California,18039.11422,No,Basic,College,1/31/2011,Unemployed,F,0
QO79771,California,3242.043926,No,Extended,Master,2/10/2011,Employed,F,72330
EC44438,Nevada,2467.620791,No,Basic,Bachelor,1/2/2011,Medical Leave,F,19352
MW54213,Arizona,5674.383424,No,Basic,College,1/3/2011,Unemployed,M,0
ZN33412,Arizona,8634.355958,No,Extended,College,2/1/2011,Disabled,F,25073
HZ56678,Oregon,2780.196856,No,Basic,High School or Below,1/12/2011,Disabled,F,20261
AN36757,Oregon,22056.00496,No,Extended,Master,2/27/2011,Employed,M,66851
NB54665,Arizona,2514.59196,Yes,Basic,High School or Below,2/14/2011,Employed,F,43860
MG99229,Oregon,5886.221122,No,Basic,College,2/4/2011,Unemployed,M,0
MX76292,California,7706.036295,No,Basic,Doctor,2/13/2011,Employed,F,48019
EJ90880,California,2790.458197,No,Basic,College,1/25/2011,Employed,M,28786
WO95180,California,2397.036098,Yes,Basic,High School or Below,1/29/2011,Retired,F,22283
BU53191,Arizona,8834.322784,No,Basic,Bachelor,2/2/2011,Employed,F,34133
ZK54897,Arizona,14435.67365,Yes,Premium,Master,1/26/2011,Employed,M,60880
PP48389,California,6871.966648,No,Premium,Bachelor,2/25/2011,Unemployed,F,0
XD29421,Oregon,15362.35442,No,Basic,High School or Below,1/10/2011,Employed,M,48115
OP26403,California,4834.797545,No,Basic,College,2/17/2011,Employed,F,32017
XK15687,Oregon,10899.30177,No,Extended,High School or Below,1/14/2011,Employed,F,58518
ED29955,California,5284.041003,No,Basic,Bachelor,1/15/2011,Employed,M,61542
QT84720,Oregon,2891.726781,No,Basic,Bachelor,1/3/2011,Employed,F,56761
ZH35315,California,4900.545112,No,Basic,College,2/19/2011,Disabled,M,22976
EE76374,Nevada,20842.5963,No,Basic,High School or Below,1/29/2011,Unemployed,F,0
RF72106,Washington,8415.644389,No,Basic,College,2/13/2011,Unemployed,M,0
BS13111,Arizona,6630.836094,No,Basic,Bachelor,1/18/2011,Unemployed,M,
JP12645,Arizona,12036.62051,Yes,Basic,Bachelor,2/10/2011,Employed,M,44428
ZF28570,Nevada,3895.034766,No,Premium,Bachelor,2/17/2011,Employed,M,52361
UU93074,California,11701.06985,No,Premium,College,1/5/2011,Employed,M,32435
SZ60450,California,3419.108695,No,Extended,High School or Below,2/13/2011,Employed,M,40272
HL63895,Arizona,7302.775082,No,Basic,Master,1/18/2011,Employed,M,30492
UD27196,Arizona,19685.40911,No,Extended,High School or Below,1/22/2011,Employed,M,51524
OU53351,Arizona,2486.064902,No,Basic,College,2/18/2011,Employed,M,36635
SX50964,Arizona,5224.328801,No,Basic,Bachelor,1/24/2011,Employed,F,83389
RP30093,Oregon,49221.43073,No,Premium,Bachelor,1/23/2011,Employed,F,63035
BK73302,California,3167.888725,No,Extended,Bachelor,2/17/2011,Employed,M,61638
CS93971,Arizona,7805.31287,Yes,Basic,College,1/27/2011,Retired,F,21073
RG13940,California,13197.92893,Yes,Basic,College,1/27/2011,Unemployed,F,0
ZG94155,Oregon,6234.305918,No,Extended,Bachelor,2/24/2011,Unemployed,M,0
QN15356,Arizona,7539.600588,No,Basic,College,2/12/2011,Unemployed,M,
MZ16820,Nevada,8157.933629,No,Premium,High School or Below,1/11/2011,Employed,M,86811
DO98345,Oregon,13156.74895,No,Extended,High School or Below,2/28/2011,Employed,M,72517
EQ69638,Washington,5107.624201,No,Extended,College,1/15/2011,Unemployed,M,0
UK76814,Oregon,5339.388388,No,Basic,Doctor,2/25/2011,Employed,F,84424
SR30440,California,8649.175023,No,Basic,College,1/13/2011,Employed,F,43383
XE66367,Oregon,7519.133631,Yes,Extended,High School or Below,2/20/2011,Employed,M,96306
SZ70655,California,4293.009593,No,Basic,College,1/31/2011,Unemployed,F,0
LX99948,Washington,4529.062612,No,Basic,Master,2/18/2011,Employed,F,65134
DK98861,Arizona,13160.3389,No,Basic,College,1/18/2011,Employed,F,94125
JX14364,Oregon,13235.54436,No,Basic,College,2/24/2011,Employed,M,39778
LI85491,Oregon,3744.577726,No,Basic,High School or Below,1/1/2011,Unemployed,F,0
JY87538,Oregon,28486.0728,No,Basic,College,1/14/2011,Employed,F,91871
VE55982,Nevada,2644.684556,No,Basic,Bachelor,1/1/2011,Employed,M,54000
WK99918,Oregon,5073.282126,Yes,Extended,Doctor,1/30/2011,Employed,M,57709
XP16538,Arizona,4272.585137,No,Basic,High School or Below,2/3/2011,Employed,F,81132
HW42900,California,11003.01645,No,Extended,College,1/29/2011,Employed,M,22926
JG84729,Arizona,14181.64282,No,Basic,College,1/20/2011,Unemployed,F,0
UX71137,Washington,8875.965501,No,Premium,Doctor,2/5/2011,Employed,F,69205
ND29059,Oregon,11077.68591,No,Extended,Bachelor,2/26/2011,Employed,M,78011
HC76653,Oregon,2435.689035,No,Basic,College,1/7/2011,Employed,M,32931
SG73822,California,8743.852187,No,Premium,Bachelor,2/2/2011,Employed,F,99517
CB44654,Arizona,2409.760898,No,Basic,Bachelor,2/28/2011,Employed,M,59665
MQ15074,Washington,2499.498786,No,Basic,High School or Below,2/1/2011,Employed,M,28082
YJ43481,Arizona,8528.288669,No,Basic,High School or Below,1/4/2011,Employed,F,91099
TP15362,Oregon,3591.996064,No,Extended,College,2/5/2011,Employed,M,28013
YX90754,Nevada,8539.826923,No,Basic,High School or Below,2/20/2011,Employed,F,55478
TQ32702,Nevada,6990.917824,No,Extended,College,1/27/2011,Employed,F,22568
TS50305,California,3979.388247,No,Basic,High School or Below,2/27/2011,Unemployed,F,0
BY22068,Arizona,23950.37443,No,Extended,High School or Below,2/18/2011,Employed,M,39335
TJ48439,Oregon,2321.052528,No,Basic,College,1/18/2011,Unemployed,F,0
TE61015,Oregon,5087.020469,No,Basic,College,1/25/2011,Unemployed,M,0
RD89159,Oregon,4362.931238,Yes,Premium,College,1/3/2011,Employed,M,58842
VW86720,Oregon,7457.468107,No,Basic,Bachelor,1/5/2011,Unemployed,F,0
UM76485,Oregon,7027.759594,No,Basic,College,1/28/2011,Unemployed,M,0
LS62045,Oregon,2831.683664,No,Basic,Bachelor,1/27/2011,Employed,F,70037
ZG84862,Nevada,4217.857932,No,Basic,High School or Below,1/6/2011,Unemployed,M,0
CD76093,Nevada,7596.291531,No,Basic,College,1/22/2011,Employed,M,59847
FO99259,California,8365.677648,No,Premium,Bachelor,1/26/2011,Retired,M,26630
KN87338,Oregon,2726.392968,No,Basic,High School or Below,2/19/2011,Employed,F,48039
LT89398,California,3420.452207,No,Extended,High School or Below,1/13/2011,Unemployed,M,0
NZ19529,Arizona,4839.107156,No,Extended,High School or Below,2/22/2011,Unemployed,M,0
PR41853,Arizona,4358.553534,No,Basic,Bachelor,1/2/2011,Unemployed,F,0
LH92841,Washington,7255.953792,No,Extended,Bachelor,2/5/2011,Employed,F,88891
XR84971,Oregon,23515.85325,No,Extended,Doctor,2/18/2011,Employed,F,36537
BP83941,Arizona,8396.327608,No,Basic,Master,2/21/2011,Unemployed,F,0
PY80449,Arizona,5170.976384,No,Extended,High School or Below,1/29/2011,Employed,M,53603
ET22260,Nevada,5585.30807,No,Extended,Doctor,1/29/2011,Unemployed,M,0
OF47250,California,8639.49502,No,Basic,Doctor,2/15/2011,Employed,F,92374
WB58031,California,5281.833471,No,Basic,High School or Below,2/20/2011,Employed,M,39658
UV80201,Oregon,8385.252347,No,Basic,Bachelor,2/16/2011,Unemployed,F,0
PY10605,Arizona,4633.101259,No,Basic,Bachelor,1/23/2011,Unemployed,M,0
JI82682,California,2480.392738,No,Basic,High School or Below,1/3/2011,Unemployed,F,0
BU14748,Arizona,3618.686938,No,Extended,High School or Below,2/14/2011,Employed,M,50755
QS75550,Washington,2480.045899,No,Basic,Bachelor,1/7/2011,Employed,F,93383
LD26428,Oregon,4893.291507,No,Basic,Bachelor,2/14/2011,Unemployed,M,0
MY43761,California,10737.68425,No,Extended,High School or Below,2/23/2011,Employed,M,50607
LO77543,Washington,2616.613903,Yes,Basic,College,2/25/2011,Employed,M,72302
GY55415,Nevada,15725.25053,No,Premium,Bachelor,2/27/2011,Unemployed,F,0
IB42395,Nevada,9553.415528,No,Premium,College,1/18/2011,Unemployed,M,0
ZU74482,Oregon,7507.455372,Yes,Basic,College,2/6/2011,Employed,M,60920
NL74789,California,7324.928202,No,Premium,Bachelor,2/14/2011,Unemployed,F,0
YU86594,Oregon,5333.038137,No,Basic,High School or Below,2/10/2011,Employed,M,55674
QN37451,California,12767.23056,No,Basic,College,1/29/2011,Unemployed,M,0
HS28694,Washington,2829.863912,No,Basic,High School or Below,2/19/2011,Employed,F,25317
IL83479,Oregon,3483.630439,No,Extended,College,1/2/2011,Employed,F,42983
EF87528,Arizona,4636.54647,Yes,Basic,College,1/1/2011,Retired,M,26802
IV74747,California,17530.03658,No,Extended,Doctor,1/12/2011,Unemployed,M,0
JZ81608,Oregon,6978.719808,No,Extended,High School or Below,2/10/2011,Employed,M,53808
EO40136,Arizona,2912.248444,No,Basic,College,1/24/2011,Employed,F,93403
ZR40902,Oregon,4209.279338,No,Premium,Bachelor,1/15/2011,Medical Leave,F,26435
PO89542,Oregon,5009.808888,No,Basic,Bachelor,2/28/2011,Unemployed,F,0
FX57380,California,5217.513287,Yes,Basic,Bachelor,2/17/2011,Employed,F,39854
NM22175,Oregon,11490.33618,No,Premium,College,1/9/2011,Unemployed,M,0
BC97773,Nevada,2864.544017,No,Basic,Master,2/17/2011,Employed,F,91368
MN34012,Arizona,8403.910248,No,Basic,Bachelor,2/25/2011,Unemployed,M,0
KY29506,California,20395.96875,No,Premium,College,2/27/2011,Employed,F,92850
LC44944,Washington,36470.3024,No,Premium,Doctor,1/21/2011,Unemployed,F,0
HC20975,Arizona,16727.77186,No,Basic,Bachelor,1/19/2011,Employed,M,30915
IF87079,Arizona,5801.128252,No,Basic,Master,2/14/2011,Employed,F,48927
EP18940,Oregon,9472.973811,No,Extended,Bachelor,1/1/2011,Unemployed,F,0
SB44003,Arizona,10484.91535,Yes,Extended,College,2/1/2011,Employed,F,61108
MK15785,Nevada,4387.31087,No,Basic,Master,2/24/2011,Employed,M,48015
VP89545,Arizona,4522.883533,No,Basic,College,2/1/2011,Unemployed,M,0
HJ58678,Nevada,5418.152088,No,Basic,College,2/10/2011,Employed,F,57587
SH51981,Washington,5246.057249,No,Basic,College,2/21/2011,Employed,M,70301
IA52178,Arizona,15785.29692,No,Premium,College,2/12/2011,Employed,F,81119
WC42895,California,22110.39804,No,Basic,Bachelor,2/13/2011,Employed,F,65724
OP54725,Washington,9540.923395,No,Premium,College,1/29/2011,Employed,M,53351
YM77369,Oregon,4756.12617,No,Premium,High School or Below,2/28/2011,Employed,M,56146
WV15213,California,2447.053134,No,Basic,Bachelor,1/9/2011,Employed,M,84658
GX37592,Nevada,5675.923323,No,Basic,College,1/26/2011,Employed,F,33257
PA48777,Washington,2491.257604,Yes,Basic,High School or Below,2/12/2011,Medical Leave,F,25965
YJ59924,Oregon,7308.433864,No,Extended,College,1/30/2011,Employed,M,31115
OO35641,Oregon,32871.74779,No,Basic,College,2/5/2011,Employed,F,78487
EU54076,Oregon,5228.92013,No,Basic,Bachelor,1/31/2011,Employed,M,92472
QH56750,Arizona,20700.8645,No,Basic,High School or Below,2/22/2011,Unemployed,M,0
VF32979,Washington,5800.171881,No,Basic,Bachelor,1/24/2011,Employed,F,25472
ES16126,California,4330.38602,Yes,Premium,College,2/16/2011,Employed,M,60475
PG42834,Arizona,6292.735356,No,Extended,Bachelor,2/2/2011,Employed,F,26577
OY44814,Arizona,4917.889638,No,Basic,High School or Below,1/22/2011,Unemployed,M,0
JI97190,California,5165.810048,No,Basic,High School or Below,2/26/2011,Employed,M,43461
ZK61113,Oregon,6291.589959,No,Extended,High School or Below,1/22/2011,Unemployed,M,0
MU88116,Oregon,4582.67415,No,Basic,Master,1/28/2011,Employed,F,69085
TP61305,California,6062.441614,No,Extended,High School or Below,2/18/2011,Unemployed,M,0
ZO14864,Washington,3417.204953,No,Extended,Master,2/11/2011,Employed,F,42526
KP65334,California,5830.561364,No,Extended,College,1/13/2011,Unemployed,F,0
OH15677,California,3742.579083,No,Basic,High School or Below,1/5/2011,Unemployed,M,0
HB53755,Oregon,3849.596697,No,Basic,High School or Below,1/26/2011,Unemployed,F,0
UF77079,Arizona,15265.81488,No,Extended,High School or Below,1/26/2011,Employed,F,58361
TD20252,Arizona,5317.807221,No,Basic,College,1/8/2011,Employed,M,74092
TH68362,California,2374.80917,No,Basic,College,1/1/2011,Unemployed,F,0
JC45487,Washington,5639.941974,Yes,Basic,High School or Below,1/10/2011,Employed,M,73168
PU95227,Washington,3362.414442,No,Extended,Bachelor,1/2/2011,Employed,M,22853
CV72453,Oregon,4512.204391,No,Extended,High School or Below,2/25/2011,Unemployed,F,0
OY92520,California,7264.803903,No,Extended,Bachelor,2/28/2011,Medical Leave,F,12075
UY95530,California,8658.863813,Yes,Basic,College,2/7/2011,Employed,M,62464
FB84235,Oregon,5498.940679,Yes,Basic,College,2/5/2011,Medical Leave,M,22520
MJ14480,Arizona,5599.382893,No,Basic,High School or Below,1/15/2011,Employed,F,35012
KW81128,Arizona,15228.19865,No,Extended,College,2/11/2011,Employed,F,95140
DQ98402,Nevada,3644.833554,Yes,Extended,High School or Below,1/15/2011,Employed,F,82477
WN53966,California,3693.440833,No,Extended,Master,1/15/2011,Employed,M,85871
LM34525,Washington,8742.05776,No,Basic,College,2/20/2011,Employed,F,71592
GF97874,Washington,5275.626956,No,Basic,Master,1/29/2011,Employed,F,70446
WV79842,California,9283.737773,No,Extended,High School or Below,1/16/2011,Employed,M,24314
DF40318,Oregon,2551.226692,Yes,Basic,Master,1/19/2011,Employed,M,79751
TN90661,Nevada,5811.918112,No,Basic,High School or Below,1/9/2011,Employed,M,83318
ZU88029,Oregon,4064.670639,No,Basic,Master,2/28/2011,Retired,F,26161
TQ88221,California,2841.443088,No,Basic,Bachelor,1/7/2011,Employed,F,30473
KH34667,Nevada,6832.133872,No,Extended,College,1/18/2011,Employed,M,50472
HW54198,Nevada,5201.971427,No,Basic,Master,1/29/2011,Employed,M,94186
GZ79662,Arizona,5484.588155,No,Basic,High School or Below,2/21/2011,Employed,M,47611
YA11342,California,7672.681366,No,Premium,High School or Below,2/4/2011,Unemployed,M,0
ZW18871,Oregon,8272.485353,No,Basic,High School or Below,1/20/2011,Employed,M,91245
QZ17137,Arizona,3330.672761,No,Extended,High School or Below,2/5/2011,Employed,F,45944
UV53712,California,5562.456386,No,Basic,College,2/19/2011,Employed,F,59649
SJ43436,Oregon,2452.738575,No,Basic,Bachelor,1/28/2011,Employed,F,52785
VW46878,Oregon,7920.28288,No,Basic,High School or Below,2/8/2011,Employed,F,59648
TW91179,Oregon,3861.486269,Yes,Extended,College,1/6/2011,Employed,F,93272
LG19551,Arizona,5764.784159,No,Basic,Bachelor,1/25/2011,Employed,M,22134
QK18099,Washington,5375.842787,No,Basic,College,1/12/2011,Employed,F,69050
WN14473,Arizona,2882.350556,No,Basic,Master,2/17/2011,Employed,M,87798
WH62198,California,2213.187935,No,Basic,Bachelor,2/26/2011,Unemployed,M,0
SP85148,California,9429.629367,No,Basic,Master,1/31/2011,Employed,F,43811
FB49203,California,6239.257541,No,Extended,College,2/26/2011,Unemployed,F,0
FF94341,Nevada,7668.809595,No,Extended,Bachelor,1/26/2011,Employed,F,92456
TS42594,California,13770.97618,Yes,Premium,High School or Below,2/1/2011,Employed,F,59207
IL43607,California,2742.844251,No,Basic,High School or Below,1/2/2011,Employed,F,64519
FL85008,Oregon,13466.92071,Yes,Basic,High School or Below,2/23/2011,Disabled,F,11432
AN47199,Nevada,8858.352032,No,Extended,College,2/11/2011,Unemployed,F,0
SV28347,California,8485.330004,No,Basic,High School or Below,2/14/2011,Employed,M,32607
IC78105,Arizona,7744.644444,No,Basic,High School or Below,1/16/2011,Disabled,F,26444
RB28630,Oregon,5894.907375,No,Basic,High School or Below,2/20/2011,Employed,F,39381
KA32645,Nevada,5770.684097,No,Extended,College,2/2/2011,Unemployed,M,0
QD73891,Oregon,5261.117506,No,Basic,High School or Below,1/13/2011,Employed,M,90217
LM58949,Oregon,2403.53947,No,Basic,High School or Below,1/30/2011,Disabled,M,24248
YG40323,Arizona,9124.600015,No,Premium,Bachelor,1/17/2011,Employed,M,99368
EP82214,Arizona,26180.80528,No,Extended,High School or Below,1/7/2011,Employed,F,68189
EO91797,Nevada,15641.25856,No,Extended,Master,1/11/2011,Employed,F,32370
RU50098,Arizona,2574.020376,Yes,Basic,Master,1/14/2011,Employed,F,34990
QW10541,California,5319.838729,No,Basic,High School or Below,1/31/2011,Employed,F,25714
SB50826,Oregon,7496.006588,No,Extended,College,1/19/2011,Employed,M,61091
XX29952,Arizona,12174.58958,No,Premium,College,1/12/2011,Employed,M,88184
AT93647,California,2605.570828,No,Basic,College,1/5/2011,Employed,F,60252
QP56563,Oregon,2707.20846,No,Basic,College,1/13/2011,Employed,M,80985
TN76120,Washington,5528.212807,Yes,Basic,Bachelor,1/19/2011,Employed,M,36088
TY43440,California,8819.018934,Yes,Basic,High School or Below,1/10/2011,Employed,M,99845
WO59883,Washington,19014.47625,No,Basic,High School or Below,1/19/2011,Employed,F,29822
MM45334,Oregon,8169.513982,No,Basic,College,2/14/2011,Employed,F,40803
KH93988,Oregon,7708.883885,No,Extended,College,1/5/2011,Employed,F,71134
RY38931,Arizona,5528.212807,Yes,Basic,Bachelor,1/19/2011,Employed,M,36088
CV48634,Nevada,12128.4467,No,Basic,College,1/16/2011,Employed,M,29431
IH48064,Washington,9080.28284,No,Basic,High School or Below,2/2/2011,Employed,M,68073
ZS96174,Oregon,6796.844769,No,Basic,College,1/19/2011,Medical Leave,M,17937
MI62456,Arizona,2867.312197,Yes,Extended,Bachelor,1/3/2011,Retired,F,23376
DD44177,California,2395.57,Yes,Basic,Doctor,1/27/2011,Disabled,F,21986
NX31380,Arizona,7094.167717,No,Extended,Bachelor,2/18/2011,Employed,F,23032
KQ43374,Oregon,4128.091334,No,Basic,College,2/19/2011,Employed,F,32114
XA54112,California,4046.936065,No,Basic,Bachelor,2/11/2011,Disabled,M,13330
QB14087,California,4869.282783,No,Basic,College,1/19/2011,Employed,F,44934
FV42881,Oregon,2902.151897,No,Basic,College,2/5/2011,Employed,F,96137
AV76907,Oregon,4282.947971,Yes,Basic,College,2/26/2011,Employed,F,40864
VM85555,California,7750.120323,No,Basic,College,2/23/2011,Employed,F,22668
ZU88113,Oregon,6627.174629,No,Extended,College,2/7/2011,Employed,M,90751
SZ75668,Oregon,7474.605769,No,Basic,College,1/15/2011,Employed,M,44186
MZ65087,Oregon,5561.291397,No,Basic,College,1/29/2011,Employed,M,92678
EL61402,Arizona,6098.462114,No,Extended,Bachelor,1/5/2011,Employed,F,74257
CJ31839,California,2859.52893,No,Basic,Bachelor,2/18/2011,Employed,M,99981
XM11175,Arizona,5994.424627,No,Extended,College,1/2/2011,Unemployed,M,0
LF41085,Arizona,5635.249486,No,Basic,College,1/22/2011,Medical Leave,F,19591
MB19556,California,5067.208338,No,Extended,College,1/20/2011,Employed,F,29095
HC74532,Oregon,2263.284608,No,Basic,Bachelor,1/19/2011,Unemployed,F,0
SB66770,Arizona,14435.67365,Yes,Premium,Master,1/26/2011,Employed,M,60880
JI25066,Arizona,4928.397077,No,Basic,Bachelor,1/18/2011,Employed,F,61785
PY98958,Oregon,12036.62051,Yes,Basic,Bachelor,2/10/2011,Employed,M,44428
