CustomerID,LocationCode,MaritalStatus,MonthlyPremiumAuto,MonthsSinceLastClaim,MonthsSincePolicyInception,NumberofOpenComplaints,NumberofPolicies,PolicyType,Policy,RenewOfferType,SalesChannel,TotalClaimAmount,VehicleClass,VehicleSize
YM43461,Suburban,Single,102,17,91,0,2,Personal Auto,,Offer1,Agent,734.4,Four-Door Car,Large
BH23017,Suburban,Single,61,31,43,0,2,Personal Auto,,Offer1,Branch,657.808231,Two-Door Car,Small
OD18225,Suburban,Married,84,33,69,0,3,Personal Auto,,Offer3,Agent,403.2,Four-Door Car,Medsize
VE31507,Suburban,Single,71,4,76,0,2,Personal Auto,,Offer2,Web,447.333545,Four-Door Car,Medsize
NR18672,Rural,Married,74,35,17,1,1,Personal Auto,,Offer4,Agent,174.292234,Two-Door Car,Large
DM76654,Suburban,Single,136,35,1,0,2,Personal Auto,,Offer2,Branch,979.2,SUV,Large
YY11432,Rural,Married,138,9,16,1,2,Personal Auto,,Offer1,Agent,159.004261,SUV,Medsize
BD77090,Urban,Married,107,2,74,0,3,Personal Auto,,Offer2,Branch,289.040734,SUV,Medsize
XA75063,Suburban,Divorced,131,1,57,0,3,Personal Auto,,Offer1,Agent,628.8,Sports Car,Medsize
PQ13422,Suburban,Married,84,26,23,0,2,Personal Auto,,Offer2,Web,450.996589,Four-Door Car,Small
NA89685,Rural,Married,72,21,47,0,9,Personal Auto,,Offer1,Agent,48.884434,Four-Door Car,Medsize
AL35726,Rural,Married,94,14,38,1,1,Personal Auto,,Offer2,Call Center,19.575683,Two-Door Car,Large
WO70078,Rural,Divorced,95,29,73,3,7,Personal Auto,,Offer1,Branch,3.772105,Four-Door Car,Medsize
CA56041,Urban,Married,113,32,47,0,9,Personal Auto,,Offer3,Call Center,370.285349,SUV,Small
HI41970,Rural,Married,70,30,49,0,6,Special Auto,,Offer2,Call Center,8.076879,Two-Door Car,Medsize
AU46443,Suburban,Single,102,19,13,0,3,Personal Auto,,Offer1,Agent,1178.995926,SUV,Medsize
WC35554,Urban,Married,117,23,54,2,1,Personal Auto,,Offer1,Call Center,466.318191,Sports Car,Medsize
JR10216,Suburban,Married,71,0,69,0,1,Corporate Auto,,Offer4,Web,340.8,Four-Door Car,Small
OH11674,Suburban,Divorced,69,11,98,2,2,Corporate Auto,,Offer1,Branch,368.919773,Two-Door Car,Small
US85318,Urban,Divorced,62,9,77,0,1,Corporate Auto,,Offer2,Call Center,166.507217,Four-Door Car,Medsize
FS19862,Suburban,Married,118,26,36,0,4,Personal Auto,,Offer3,Call Center,566.4,SUV,Small
ZP80713,Urban,Divorced,69,14,39,0,1,Personal Auto,,Offer3,Branch,263.957201,Two-Door Car,Medsize
OK50159,Rural,Single,111,0,57,2,1,Personal Auto,,Offer2,Call Center,215.23091,Sports Car,Small
TP54769,Urban,Divorced,131,6,54,0,1,Corporate Auto,,Offer1,Web,398.190882,SUV,Medsize
FS49381,Urban,Divorced,61,16,97,0,8,Personal Auto,,Offer3,Agent,205.332749,Four-Door Car,Medsize
DQ79499,Suburban,Married,131,7,54,0,7,Personal Auto,,Offer1,Branch,905.030448,SUV,Medsize
NM62724,Suburban,Single,63,23,90,0,1,Personal Auto,,Offer3,Branch,544.362598,Two-Door Car,Medsize
VO25602,Rural,Married,94,22,66,0,3,Personal Auto,,Offer1,Branch,79.615631,Four-Door Car,Small
EP93369,Suburban,Single,121,5,94,0,8,Personal Auto,,Offer2,Branch,871.2,Sports Car,Medsize
DQ45854,Rural,Single,68,9,46,0,2,Personal Auto,,Offer2,Branch,12.394834,Four-Door Car,Medsize
QG15661,Rural,Divorced,62,4,73,0,1,Personal Auto,,Offer4,Call Center,123.436634,Four-Door Car,Medsize
YA80645,Urban,Divorced,74,6,50,1,1,Corporate Auto,,Offer2,Agent,304.390472,Four-Door Car,Medsize
TW16499,Suburban,Married,95,3,72,2,1,Corporate Auto,,Offer4,Call Center,614.367195,Two-Door Car,Small
UP97629,Urban,Married,91,13,89,0,1,Personal Auto,,Offer3,Web,245.673365,Four-Door Car,Medsize
NU42684,Suburban,Married,84,13,33,0,1,Personal Auto,,Offer2,Web,403.2,Four-Door Car,Medsize
FS42690,Suburban,Married,94,3,99,0,1,Personal Auto,,Offer1,Branch,451.2,Two-Door Car,Medsize
BM69818,Suburban,Divorced,79,17,4,0,3,Personal Auto,,Offer1,Call Center,379.2,Four-Door Car,Large
HK15299,Suburban,Married,69,25,41,0,3,Personal Auto,,Offer2,Agent,383.043363,Four-Door Car,Medsize
NP88496,Suburban,Married,67,28,72,0,2,Personal Auto,,Offer3,Agent,482.4,Four-Door Car,Large
SB99002,Rural,Married,69,3,41,0,2,Corporate Auto,,Offer4,Call Center,154.748539,Four-Door Car,Medsize
VW82067,Suburban,Married,64,5,80,0,6,Personal Auto,,Offer2,Agent,307.2,Four-Door Car,Small
JG30837,Suburban,Divorced,117,7,46,0,1,Corporate Auto,,Offer4,Web,561.6,SUV,Medsize
AC22873,Suburban,Married,125,14,95,0,1,Special Auto,,Offer1,Agent,717.285949,SUV,Medsize
RO85831,Suburban,Single,188,5,33,0,1,Corporate Auto,,Offer4,Agent,1353.6,Luxury Car,Medsize
WT71621,Urban,Married,82,1,33,0,1,Personal Auto,,Offer2,Web,251.756739,Four-Door Car,Medsize
OF24813,Urban,Married,102,34,11,0,2,Personal Auto,,Offer2,Branch,459.966453,SUV,Medsize
GH31557,Suburban,Divorced,67,22,49,0,1,Personal Auto,,Offer2,Web,383.655742,Two-Door Car,Small
WI89081,Urban,Married,129,8,0,0,9,Personal Auto,,Offer1,Agent,618.20653,SUV,Medsize
IO27771,Suburban,Married,112,2,61,0,3,Corporate Auto,,Offer1,Branch,573.990258,Four-Door Car,Small
HB99061,Rural,Married,132,6,52,0,1,Corporate Auto,,Offer4,Branch,199.590599,SUV,Medsize
HQ82089,Suburban,Single,114,29,96,0,2,Personal Auto,,Offer1,Branch,820.8,Four-Door Car,Medsize
JN72184,Suburban,Divorced,73,30,8,0,1,Corporate Auto,,Offer1,Branch,525.6,Four-Door Car,Medsize
WQ46946,Urban,Married,99,3,27,1,5,Personal Auto,,Offer1,Branch,355.641958,Four-Door Car,Medsize
WJ44028,Suburban,Married,81,26,31,0,2,Personal Auto,,Offer2,Web,388.8,Two-Door Car,Medsize
WH77063,Suburban,Married,108,14,63,0,1,Personal Auto,,Offer4,Agent,518.4,Four-Door Car,Small
FI13966,Suburban,Married,287,8,20,3,7,Personal Auto,,Offer3,Branch,1377.6,Luxury SUV,Small
AQ46199,Suburban,Single,71,8,30,0,8,Personal Auto,,Offer4,Web,511.2,Two-Door Car,Medsize
WV69362,Suburban,Single,99,12,77,0,4,Corporate Auto,,Offer2,Call Center,475.2,Two-Door Car,Medsize
RJ90816,Rural,Married,85,13,19,0,1,Personal Auto,,Offer2,Call Center,24.555177,Four-Door Car,Small
NH19236,Urban,Married,64,25,80,0,1,Personal Auto,,Offer2,Branch,199.791024,Four-Door Car,Medsize
VW88911,Suburban,Single,114,33,55,0,2,Corporate Auto,,Offer1,Branch,820.8,Four-Door Car,Large
NV14535,Suburban,Divorced,101,3,43,1,2,Personal Auto,,Offer1,Branch,523.815839,SUV,Medsize
BM66931,Urban,Married,100,24,23,0,1,Personal Auto,,Offer2,Web,407.045238,SUV,Medsize
JW24035,Suburban,Single,69,7,45,1,2,Personal Auto,,Offer2,Branch,406.999443,Four-Door Car,Medsize
PG82270,Suburban,Married,74,14,33,0,1,Personal Auto,,Offer4,Branch,355.2,Four-Door Car,Small
RW65101,Suburban,Single,63,28,82,0,2,Personal Auto,,Offer3,Web,503.204804,Four-Door Car,Medsize
QO79771,Rural,Married,81,2,50,2,1,Personal Auto,,Offer2,Call Center,126.509441,Four-Door Car,Small
EC44438,Suburban,Married,65,16,0,0,1,Personal Auto,,Offer1,Branch,724.463534,Four-Door Car,Small
MW54213,Suburban,Married,62,13,6,5,2,Personal Auto,,Offer1,Agent,297.6,Four-Door Car,Medsize
ZN33412,Suburban,Single,79,3,84,0,2,Personal Auto,,Offer1,Branch,379.2,Four-Door Car,Medsize
HZ56678,Suburban,Divorced,72,4,55,0,1,Personal Auto,,Offer4,Web,345.6,Four-Door Car,Large
AN36757,Urban,Married,92,10,70,2,2,Personal Auto,,Offer2,Branch,408.550442,Four-Door Car,Medsize
NB54665,Rural,Single,65,15,58,0,1,Corporate Auto,,Offer2,Agent,156.124914,Four-Door Car,Medsize
MG99229,Suburban,Single,180,21,68,0,1,Corporate Auto,,Offer2,Agent,1777.471271,Luxury Car,Small
MX76292,Rural,Married,64,15,94,0,2,Corporate Auto,,Offer1,Agent,137.665031,Four-Door Car,Medsize
EJ90880,Suburban,Married,71,30,69,1,1,Personal Auto,,Offer1,Agent,345.619809,Four-Door Car,Medsize
WO95180,Suburban,Divorced,65,16,93,0,1,Corporate Auto,,Offer1,Branch,572.072106,Four-Door Car,Medsize
BU53191,Rural,Divorced,111,0,72,0,7,Personal Auto,,Offer1,Call Center,226.9684,SUV,Small
ZK54897,Rural,Married,119,25,89,0,2,Personal Auto,,Offer1,Agent,109.906628,Two-Door Car,Medsize
PP48389,Suburban,Married,196,5,59,2,1,Personal Auto,,Offer1,Agent,940.8,Sports Car,Medsize
XD29421,Suburban,Married,192,15,67,0,5,Personal Auto,,Offer3,Agent,1382.4,Luxury Car,Large
OP26403,Suburban,Married,62,9,10,2,7,Personal Auto,,Offer1,Branch,297.6,Four-Door Car,Small
XK15687,Rural,Married,136,17,9,0,3,Personal Auto,,Offer1,Agent,323.637414,SUV,Medsize
ED29955,Suburban,Married,67,33,83,0,6,Personal Auto,,Offer1,Agent,321.6,Four-Door Car,Medsize
QT84720,Rural,Married,73,31,80,1,1,Corporate Auto,,Offer1,Branch,85.146928,Two-Door Car,Large
ZH35315,Suburban,Married,66,19,33,0,4,Personal Auto,,Offer2,Branch,345.951322,Four-Door Car,Large
EE76374,Suburban,Single,72,14,29,0,2,Personal Auto,,Offer1,Web,709.082334,Four-Door Car,Medsize
RF72106,Suburban,Single,62,8,98,0,2,Personal Auto,,Offer1,Branch,446.4,Four-Door Car,Small
BS13111,Urban,Divorced,66,20,53,0,2,Personal Auto,,Offer1,Branch,315.950185,Four-Door Car,Medsize
JP12645,Suburban,Single,104,17,61,0,2,Personal Auto,,Offer1,Call Center,499.2,SUV,Medsize
ZF28570,Suburban,Single,102,13,78,0,1,Personal Auto,,Offer3,Agent,645.952371,Four-Door Car,Medsize
UU93074,Suburban,Married,297,24,68,0,1,Personal Auto,,Offer1,Agent,1767.348807,Luxury Car,Medsize
SZ60450,Rural,Married,86,8,64,0,1,Personal Auto,,Offer3,Agent,23.387192,Two-Door Car,Medsize
HL63895,Urban,Married,61,32,68,0,2,Personal Auto,,Offer1,Branch,171.38289,Four-Door Car,Medsize
UD27196,Suburban,Married,244,6,30,0,3,Personal Auto,,Offer3,Branch,1171.2,Luxury Car,Small
OU53351,Suburban,Married,63,20,28,0,1,Corporate Auto,,Offer4,Agent,302.4,Four-Door Car,Small
SX50964,Urban,Married,65,5,57,0,3,Corporate Auto,,Offer2,Branch,209.25613,Two-Door Car,Small
RP30093,Suburban,Married,153,20,97,0,2,Personal Auto,,Offer1,Agent,734.4,SUV,Medsize
BK73302,Suburban,Divorced,82,3,55,2,1,Corporate Auto,,Offer2,Web,544.340079,Four-Door Car,Medsize
CS93971,Suburban,Divorced,106,25,54,1,3,Personal Auto,,Offer1,Agent,508.8,SUV,Small
RG13940,Suburban,Single,68,19,2,3,2,Personal Auto,,Offer1,Agent,326.4,Four-Door Car,Large
ZG94155,Rural,Married,82,26,12,0,9,Personal Auto,,Offer1,Branch,192.7604,Two-Door Car,Large
QN15356,Suburban,Single,74,23,64,0,2,Personal Auto,,Offer1,Branch,532.8,Four-Door Car,Large
MZ16820,Suburban,Married,102,19,22,0,5,Corporate Auto,,Offer2,Call Center,489.6,Four-Door Car,Small
DO98345,Urban,Married,82,33,27,0,2,Personal Auto,,Offer2,Web,371.458196,Two-Door Car,Medsize
EQ69638,Suburban,Single,77,2,71,0,9,Personal Auto,,Offer3,Branch,554.4,Four-Door Car,Small
UK76814,Urban,Married,66,18,71,0,9,Personal Auto,,Offer2,Call Center,231.537001,Four-Door Car,Medsize
SR30440,Suburban,Married,109,7,60,0,8,Personal Auto,,Offer3,Branch,757.593913,SUV,Medsize
XE66367,Rural,Divorced,95,12,17,1,6,Special Auto,,Offer1,Agent,185.355353,Four-Door Car,Medsize
SZ70655,Suburban,Single,61,18,15,0,8,Corporate Auto,,Offer1,Agent,292.8,Two-Door Car,Large
LX99948,Urban,Married,112,28,48,0,1,Personal Auto,,Offer4,Branch,529.147483,SUV,Small
DK98861,Urban,Married,109,33,21,0,2,Personal Auto,,Offer2,Call Center,341.680131,SUV,Medsize
JX14364,Suburban,Married,112,23,49,0,2,Personal Auto,,Offer1,Call Center,806.4,SUV,Medsize
LI85491,Suburban,Single,101,3,32,0,1,Personal Auto,,Offer1,Agent,727.2,SUV,Small
JY87538,Urban,Single,102,5,3,0,2,Personal Auto,,Offer1,Web,346.845129,SUV,Medsize
VE55982,Suburban,Divorced,66,15,45,0,1,Corporate Auto,,Offer1,Call Center,373.881547,Two-Door Car,Medsize
WK99918,Suburban,Married,125,10,26,0,1,Personal Auto,,Offer2,Branch,600,SUV,Medsize
XP16538,Urban,Divorced,107,19,52,0,1,Corporate Auto,,Offer2,Agent,419.105559,SUV,Small
HW42900,Suburban,Married,93,1,99,0,2,Corporate Auto,,Offer1,Web,479.934846,Four-Door Car,Small
JG84729,Suburban,Single,72,15,91,2,2,Personal Auto,,Offer1,Call Center,345.6,Four-Door Car,Medsize
UX71137,Urban,Married,110,20,56,0,6,Personal Auto,,Offer2,Web,372.362565,Four-Door Car,Medsize
ND29059,Urban,Married,138,14,42,0,3,Personal Auto,,Offer1,Agent,619.698644,SUV,Medsize
HC76653,Suburban,Married,62,16,45,0,1,Personal Auto,,Offer2,Agent,297.6,Four-Door Car,Medsize
SG73822,Rural,Divorced,109,2,93,0,3,Personal Auto,,Offer2,Agent,239.905208,Four-Door Car,Medsize
CB44654,Urban,Single,62,33,3,1,1,Personal Auto,,Offer1,Agent,167.138119,Two-Door Car,Medsize
MQ15074,Suburban,Married,64,9,63,0,1,Personal Auto,,Offer2,Branch,578.499499,Four-Door Car,Medsize
YJ43481,Urban,Single,107,14,37,0,3,Corporate Auto,,Offer1,Call Center,406.430632,SUV,Medsize
TP15362,Suburban,Divorced,91,16,13,0,1,Personal Auto,,Offer2,Branch,655.2,Four-Door Car,Medsize
YX90754,Urban,Married,71,7,1,0,2,Personal Auto,,Offer2,Branch,339.399593,Two-Door Car,Medsize
TQ32702,Suburban,Married,88,31,63,0,6,Corporate Auto,,Offer3,Branch,422.4,Four-Door Car,Medsize
TS50305,Suburban,Single,112,11,3,0,1,Personal Auto,,Offer1,Agent,806.4,SUV,Medsize
BY22068,Suburban,Married,201,0,11,0,2,Corporate Auto,,Offer4,Agent,964.8,Luxury SUV,Medsize
TJ48439,Suburban,Single,66,0,10,0,1,Personal Auto,,Offer3,Branch,508.703134,Two-Door Car,Small
TE61015,Suburban,Married,72,12,70,0,3,Personal Auto,,Offer2,Web,345.6,Four-Door Car,Medsize
RD89159,Suburban,Married,110,6,74,0,1,Personal Auto,,Offer2,Branch,528,Four-Door Car,Medsize
VW86720,Suburban,Single,69,15,73,0,2,Personal Auto,,Offer1,Call Center,678.209827,Four-Door Car,Small
UM76485,Suburban,Single,102,11,90,0,5,Personal Auto,,Offer2,Agent,489.6,SUV,Medsize
LS62045,Suburban,Married,70,6,61,0,1,Personal Auto,,Offer4,Web,409.985435,Four-Door Car,Large
ZG84862,Suburban,Single,62,19,75,0,3,Personal Auto,,Offer1,Branch,446.4,Two-Door Car,Small
CD76093,Suburban,Married,192,28,62,0,1,Corporate Auto,,Offer4,Call Center,921.6,Luxury Car,Medsize
FO99259,Suburban,Divorced,118,19,27,0,8,Personal Auto,,Offer4,Call Center,581.077056,Four-Door Car,Medsize
KN87338,Rural,Married,68,4,37,0,1,Personal Auto,,Offer4,Branch,11.451889,Four-Door Car,Medsize
LT89398,Suburban,Married,92,2,38,0,1,Personal Auto,,Offer4,Web,441.6,Four-Door Car,Small
NZ19529,Suburban,Single,137,18,50,0,1,Personal Auto,,Offer2,Agent,1227.458548,SUV,Medsize
PR41853,Rural,Married,118,18,91,0,1,Corporate Auto,,Offer1,Agent,101.826804,Sports Car,Medsize
LH92841,Rural,Married,89,17,56,0,3,Personal Auto,,Offer1,Branch,50.528355,Four-Door Car,Medsize
XR84971,Rural,Single,85,19,4,0,2,Personal Auto,,Offer1,Web,165.309001,Four-Door Car,Medsize
BP83941,Suburban,Married,115,18,80,1,3,Personal Auto,,Offer3,Web,552,SUV,Medsize
PY80449,Suburban,Married,132,30,1,1,1,Personal Auto,,Offer1,Branch,697.272246,Sports Car,Medsize
ET22260,Rural,Single,80,14,17,0,9,Corporate Auto,,Offer1,Web,6.281344,Four-Door Car,Medsize
OF47250,Rural,Divorced,107,16,9,1,3,Personal Auto,,Offer2,Call Center,220.018279,SUV,Medsize
WB58031,Suburban,Married,66,32,53,0,7,Corporate Auto,,Offer1,Branch,316.8,Four-Door Car,Medsize
UV80201,Suburban,Single,116,0,35,0,7,Personal Auto,,Offer1,Call Center,556.8,Sports Car,Medsize
PY10605,Suburban,Single,70,0,86,0,3,Personal Auto,,Offer1,Agent,336,Two-Door Car,Medsize
JI82682,Suburban,Married,65,1,60,0,1,Personal Auto,,Offer1,Web,328.314222,Four-Door Car,Medsize
BU14748,Suburban,Married,91,21,25,0,1,Personal Auto,,Offer4,Agent,436.8,Two-Door Car,Medsize
QS75550,Urban,Single,62,31,64,0,1,Corporate Auto,,Offer1,Branch,244.212286,Two-Door Car,Medsize
LD26428,Suburban,Single,73,11,56,0,5,Corporate Auto,,Offer2,Branch,680.047456,Four-Door Car,Medsize
MY43761,Suburban,Single,137,15,0,0,9,Personal Auto,,Offer2,Agent,657.6,SUV,Large
LO77543,Suburban,Divorced,66,6,27,0,1,Special Auto,,Offer1,Agent,316.8,Two-Door Car,Medsize
GY55415,Suburban,Single,149,16,70,0,2,Corporate Auto,,Offer1,Web,1072.8,SUV,Medsize
IB42395,Suburban,Single,146,20,14,0,4,Corporate Auto,,Offer1,Agent,1051.2,SUV,Medsize
ZU74482,Urban,Single,64,10,61,0,2,Personal Auto,,Offer2,Agent,231.201886,Two-Door Car,Medsize
NL74789,Suburban,Single,105,4,98,0,6,Special Auto,,Offer1,Branch,504,Two-Door Car,Medsize
YU86594,Rural,Married,66,10,95,0,3,Personal Auto,,Offer1,Branch,81.710575,Four-Door Car,Medsize
QN37451,Suburban,Single,189,28,90,0,5,Corporate Auto,,Offer1,Branch,2201.327879,Luxury Car,Medsize
HS28694,Rural,Married,71,15,97,0,1,Personal Auto,,Offer4,Branch,50.422181,Two-Door Car,Medsize
IL83479,Suburban,Married,86,28,18,0,1,Personal Auto,,Offer3,Call Center,412.8,Four-Door Car,Medsize
EF87528,Suburban,Married,66,7,43,1,5,Special Auto,,Offer2,Agent,316.8,Two-Door Car,Medsize
IV74747,Suburban,Divorced,97,27,96,0,2,Corporate Auto,,Offer4,Web,469.229028,Four-Door Car,Medsize
JZ81608,Rural,Married,88,26,91,0,7,Personal Auto,,Offer4,Branch,189.835063,Four-Door Car,Medsize
EO40136,Urban,Divorced,73,18,32,0,1,Personal Auto,,Offer2,Web,295.224598,Four-Door Car,Small
ZR40902,Suburban,Married,111,32,50,1,1,Corporate Auto,,Offer1,Agent,1012.249308,Four-Door Car,Small
PO89542,Suburban,Married,68,21,69,0,7,Personal Auto,,Offer1,Branch,326.4,Four-Door Car,Medsize
FX57380,Urban,Divorced,66,6,4,0,7,Personal Auto,,Offer2,Web,261.930545,Two-Door Car,Medsize
NM22175,Suburban,Married,161,0,94,0,3,Personal Auto,,Offer2,Branch,1052.933035,SUV,Large
BC97773,Suburban,Divorced,71,13,95,0,1,Personal Auto,,Offer1,Agent,395.328407,Four-Door Car,Large
MN34012,Suburban,Married,115,11,63,0,8,Personal Auto,,Offer1,Agent,552,SUV,Medsize
KY29506,Suburban,Single,104,3,28,1,2,Personal Auto,,Offer1,Agent,499.2,Four-Door Car,Small
LC44944,Suburban,Married,113,0,9,3,2,Personal Auto,,Offer2,Branch,813.6,Four-Door Car,Small
HC20975,Suburban,Married,72,1,6,2,2,Personal Auto,,Offer1,Branch,345.6,Four-Door Car,Large
IF87079,Rural,Divorced,72,1,51,0,9,Personal Auto,,Offer1,Agent,139.354893,Four-Door Car,Medsize
EP18940,Suburban,Married,86,30,32,0,2,Personal Auto,,Offer1,Call Center,412.8,Four-Door Car,Medsize
SB44003,Rural,Divorced,89,22,93,0,2,Personal Auto,,Offer2,Agent,49.451117,Four-Door Car,Medsize
MK15785,Suburban,Married,110,24,57,0,1,Corporate Auto,,Offer4,Call Center,528,Sports Car,Medsize
VP89545,Suburban,Married,61,8,78,0,9,Personal Auto,,Offer1,Web,292.8,Four-Door Car,Medsize
HJ58678,Urban,Divorced,68,4,83,0,7,Personal Auto,,Offer3,Agent,257.090387,Four-Door Car,Medsize
SH51981,Suburban,Divorced,67,7,43,0,7,Personal Auto,,Offer3,Agent,328.942798,Four-Door Car,Small
IA52178,Suburban,Married,196,3,67,0,3,Corporate Auto,,Offer4,Web,940.8,SUV,Medsize
WC42895,Rural,Single,70,13,66,0,2,Personal Auto,,Offer2,Agent,14.518312,Four-Door Car,Medsize
OP54725,Suburban,Married,119,4,7,0,6,Personal Auto,,Offer1,Branch,571.2,Four-Door Car,Small
YM77369,Urban,Married,119,0,91,0,1,Corporate Auto,,Offer4,Web,401.785805,Four-Door Car,Large
WV15213,Rural,Single,62,21,93,0,1,Personal Auto,,Offer1,Branch,44.780402,Four-Door Car,Medsize
GX37592,Suburban,Married,72,15,14,1,4,Personal Auto,,Offer3,Web,345.6,Four-Door Car,Medsize
PA48777,Suburban,Divorced,65,23,27,0,1,Personal Auto,,Offer1,Agent,329.206567,Four-Door Car,Medsize
YJ59924,Suburban,Married,92,21,20,0,3,Personal Auto,,Offer3,Agent,441.6,Four-Door Car,Medsize
OO35641,Urban,Divorced,117,5,17,0,2,Personal Auto,,Offer3,Agent,448.255019,SUV,Medsize
EU54076,Urban,Married,65,0,3,0,3,Corporate Auto,,Offer2,Agent,240.221415,Four-Door Car,Medsize
QH56750,Suburban,Single,64,9,17,0,2,Personal Auto,,Offer2,Agent,460.8,Four-Door Car,Medsize
VF32979,Suburban,Divorced,73,5,86,0,9,Corporate Auto,,Offer1,Branch,350.4,Four-Door Car,Medsize
ES16126,Suburban,Married,107,9,18,0,1,Personal Auto,,Offer2,Branch,513.6,Four-Door Car,Medsize
PG42834,Rural,Married,79,9,40,0,7,Personal Auto,,Offer3,Agent,73.719521,Four-Door Car,Medsize
OY44814,Suburban,Single,71,27,81,0,5,Personal Auto,,Offer1,Web,511.2,Two-Door Car,Medsize
JI97190,Suburban,Married,64,24,47,0,6,Personal Auto,,Offer3,Branch,307.2,Two-Door Car,Large
ZK61113,Suburban,Single,94,2,61,0,6,Personal Auto,,Offer3,Agent,676.8,Two-Door Car,Medsize
MU88116,Urban,Married,113,10,14,0,1,Corporate Auto,,Offer1,Web,472.271907,Sports Car,Medsize
TP61305,Suburban,Single,84,1,94,0,5,Personal Auto,,Offer1,Web,604.8,Four-Door Car,Medsize
ZO14864,Urban,Divorced,86,12,71,0,1,Personal Auto,,Offer2,Agent,287.5426,Two-Door Car,Medsize
KP65334,Suburban,Married,77,11,36,0,6,Corporate Auto,,Offer1,Agent,783.431945,Four-Door Car,Medsize
OH15677,Suburban,Single,110,35,78,1,1,Personal Auto,,Offer1,Agent,1272.546918,Sports Car,Medsize
HB53755,Suburban,Single,106,10,32,0,1,Personal Auto,,Offer1,Agent,763.2,Sports Car,Medsize
UF77079,Rural,Married,95,17,16,0,2,Personal Auto,,Offer2,Agent,43.599861,Four-Door Car,Medsize
TD20252,Suburban,Married,67,17,72,0,3,Personal Auto,,Offer2,Agent,321.6,Four-Door Car,Medsize
TH68362,Suburban,Married,64,2,52,0,1,Corporate Auto,,Offer3,Agent,380.822087,Four-Door Car,Medsize
JC45487,Suburban,Married,70,21,50,0,3,Personal Auto,,Offer2,Agent,425.800112,Four-Door Car,Medsize
PU95227,Urban,Married,87,16,89,0,1,Personal Auto,,Offer4,Agent,316.35678,Four-Door Car,Medsize
CV72453,Suburban,Single,125,6,44,0,1,Corporate Auto,,Offer1,Agent,900,SUV,Small
OY92520,Suburban,Married,94,16,23,0,5,Personal Auto,,Offer1,Branch,451.2,Four-Door Car,Medsize
UY95530,Urban,Married,109,23,45,0,4,Personal Auto,,Offer2,Agent,400.181882,Sports Car,Medsize
FB84235,Suburban,Married,73,17,64,0,3,Personal Auto,,Offer1,Branch,350.4,Four-Door Car,Medsize
MJ14480,Suburban,Single,72,0,50,0,6,Personal Auto,,Offer2,Agent,345.6,Four-Door Car,Medsize
KW81128,Rural,Divorced,126,6,52,0,2,Personal Auto,,Offer1,Agent,45.049185,Sports Car,Medsize
DQ98402,Suburban,Married,90,1,69,0,1,Corporate Auto,,Offer2,Agent,432,Two-Door Car,Large
WN53966,Rural,Married,92,4,25,1,1,Personal Auto,,Offer4,Call Center,112.633539,Four-Door Car,Medsize
LM34525,Rural,Divorced,72,15,18,0,2,Personal Auto,,Offer3,Branch,141.725051,Four-Door Car,Medsize
GF97874,Rural,Married,65,31,99,0,9,Personal Auto,,Offer4,Call Center,155.570802,Four-Door Car,Medsize
WV79842,Suburban,Married,235,20,60,0,1,Personal Auto,,Offer2,Call Center,1128,Luxury SUV,Medsize
DF40318,Suburban,Married,63,15,67,0,1,Corporate Auto,,Offer3,Web,392.235698,Two-Door Car,Small
TN90661,Suburban,Married,72,21,58,0,3,Corporate Auto,,Offer1,Branch,345.6,Four-Door Car,Medsize
ZU88029,Suburban,Single,109,8,70,0,1,Personal Auto,,Offer3,Branch,594.444586,Sports Car,Large
